mes_vnueva;Cod_Depto;Depto;Mpio_divipola;Mpio;ciiu2dig;Ofertas_empleo;Pestaña;ciiu2dig a texto
07;15;BOYACA;15001;TUNJA;25;1;Total_Mpio_Sect_2d_Jul;Profesionales de tecnología de la información y las comunicaciones
07;15;BOYACA;15001;TUNJA;27;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;33;1;Total_Mpio_Sect_2d_Jul;Profesionales de nivel medio en operaciones financieras y administrativas
07;15;BOYACA;15001;TUNJA;35;1;Total_Mpio_Sect_2d_Jul;Técnicos de la tecnología de la información y las comunicaciones
07;15;BOYACA;15001;TUNJA;36;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;38;3;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;41;5;Total_Mpio_Sect_2d_Jul;Oficinistas
07;15;BOYACA;15001;TUNJA;42;6;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;15;BOYACA;15001;TUNJA;43;3;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;15;BOYACA;15001;TUNJA;45;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;46;24;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;47;10;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;49;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;52;6;Total_Mpio_Sect_2d_Jul;Vendedores
07;15;BOYACA;15001;TUNJA;53;5;Total_Mpio_Sect_2d_Jul;Trabajadores de los cuidados personales
07;15;BOYACA;15001;TUNJA;56;3;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;58;4;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;61;6;Total_Mpio_Sect_2d_Jul;Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado
07;15;BOYACA;15001;TUNJA;62;3;Total_Mpio_Sect_2d_Jul;Trabajadores forestales calificados pescadores y cazadores
07;15;BOYACA;15001;TUNJA;63;1;Total_Mpio_Sect_2d_Jul;Trabajadores agropecuarios pescadores cazadores y recolectores de subsistencia
07;15;BOYACA;15001;TUNJA;64;5;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;65;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;66;4;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;68;3;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;69;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;71;11;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la construcción excluyendo electricistas
07;15;BOYACA;15001;TUNJA;73;53;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;15;BOYACA;15001;TUNJA;74;22;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15001;TUNJA;78;18;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;79;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;80;4;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;81;4;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;15;BOYACA;15001;TUNJA;82;2;Total_Mpio_Sect_2d_Jul;Ensambladores
07;15;BOYACA;15001;TUNJA;84;4;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;85;9;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;86;29;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;87;24;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;88;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15001;TUNJA;94;1;Total_Mpio_Sect_2d_Jul;Ayudantes de preparación de alimentos
07;15;BOYACA;15001;TUNJA;96;3;Total_Mpio_Sect_2d_Jul;Recolectores de desechos y otras ocupaciones elementales
07;15;BOYACA;15001;TUNJA;97;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15047;AQUITANIA;50;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15051;ARCABUCO;1;1;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;15;BOYACA;15087;BELEN;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15090;BERBEO;71;1;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la construcción excluyendo electricistas
07;15;BOYACA;15097;BOAVITA;74;1;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15104;BOYACA;7;5;Total_Mpio_Sect_2d_Jul;Oficiales operarios y artesanos de artes mecánicas y de otros oficios
07;15;BOYACA;15104;BOYACA;11;2;Total_Mpio_Sect_2d_Jul;Directores ejecutivos personal directivo de la administración pública y miembros del poder ejecutivo y de los cuerpos legislativos
07;15;BOYACA;15104;BOYACA;24;2;Total_Mpio_Sect_2d_Jul;Especialistas en organización de la administración publica y de empresas
07;15;BOYACA;15104;BOYACA;28;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15104;BOYACA;41;2;Total_Mpio_Sect_2d_Jul;Oficinistas
07;15;BOYACA;15104;BOYACA;68;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15104;BOYACA;70;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15104;BOYACA;73;2;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;15;BOYACA;15104;BOYACA;74;3;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15104;BOYACA;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15104;BOYACA;86;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15109;BUENAVISTA;51;1;Total_Mpio_Sect_2d_Jul;Trabajadores de los servicios personales
07;15;BOYACA;15131;CALDAS;74;1;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15172;CHINAVITA;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15176;CHIQUINQUIRA;0;3;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15176;CHIQUINQUIRA;10;7;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15176;CHIQUINQUIRA;46;3;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15176;CHIQUINQUIRA;47;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15176;CHIQUINQUIRA;61;1;Total_Mpio_Sect_2d_Jul;Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado
07;15;BOYACA;15176;CHIQUINQUIRA;64;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15176;CHIQUINQUIRA;73;4;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;15;BOYACA;15176;CHIQUINQUIRA;74;3;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15176;CHIQUINQUIRA;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15176;CHIQUINQUIRA;82;1;Total_Mpio_Sect_2d_Jul;Ensambladores
07;15;BOYACA;15176;CHIQUINQUIRA;86;3;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15187;CHIVATA;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15204;COMBITA;78;0;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15204;COMBITA;80;4;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15215;CORRALES;49;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15215;CORRALES;52;3;Total_Mpio_Sect_2d_Jul;Vendedores
07;15;BOYACA;15238;DUITAMA;0;19;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15238;DUITAMA;14;1;Total_Mpio_Sect_2d_Jul;Gerentes de hoteles restaurantes comercios y otros servicios
07;15;BOYACA;15238;DUITAMA;20;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;24;6;Total_Mpio_Sect_2d_Jul;Especialistas en organización de la administración publica y de empresas
07;15;BOYACA;15238;DUITAMA;38;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;41;2;Total_Mpio_Sect_2d_Jul;Oficinistas
07;15;BOYACA;15238;DUITAMA;42;2;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;15;BOYACA;15238;DUITAMA;43;2;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;15;BOYACA;15238;DUITAMA;46;18;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;47;5;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;49;11;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;53;1;Total_Mpio_Sect_2d_Jul;Trabajadores de los cuidados personales
07;15;BOYACA;15238;DUITAMA;56;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;66;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;70;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;73;8;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;15;BOYACA;15238;DUITAMA;78;6;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;79;4;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;81;23;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;15;BOYACA;15238;DUITAMA;82;1;Total_Mpio_Sect_2d_Jul;Ensambladores
07;15;BOYACA;15238;DUITAMA;86;14;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15238;DUITAMA;96;1;Total_Mpio_Sect_2d_Jul;Recolectores de desechos y otras ocupaciones elementales
07;15;BOYACA;15293;GACHANTIVA;74;1;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15299;GARAGOA;0;3;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15299;GARAGOA;1;1;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;15;BOYACA;15299;GARAGOA;37;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15299;GARAGOA;42;7;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;15;BOYACA;15299;GARAGOA;47;6;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15299;GARAGOA;71;2;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la construcción excluyendo electricistas
07;15;BOYACA;15299;GARAGOA;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15299;GARAGOA;84;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15299;GARAGOA;91;2;Total_Mpio_Sect_2d_Jul;Limpiadores y asistentes
07;15;BOYACA;15299;GARAGOA;94;2;Total_Mpio_Sect_2d_Jul;Ayudantes de preparación de alimentos
07;15;BOYACA;15322;GUATEQUE;0;3;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15322;GUATEQUE;42;3;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;15;BOYACA;15322;GUATEQUE;62;1;Total_Mpio_Sect_2d_Jul;Trabajadores forestales calificados pescadores y cazadores
07;15;BOYACA;15322;GUATEQUE;86;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15322;GUATEQUE;96;1;Total_Mpio_Sect_2d_Jul;Recolectores de desechos y otras ocupaciones elementales
07;15;BOYACA;15362;IZA;49;4;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15367;JENESANO;9;3;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;15;BOYACA;15367;JENESANO;78;0;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15407;VILLA DE LEYVA;55;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15407;VILLA DE LEYVA;85;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15425;MACANAL;74;1;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15455;MIRAFLORES;0;2;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15455;MIRAFLORES;9;26;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;15;BOYACA;15455;MIRAFLORES;33;2;Total_Mpio_Sect_2d_Jul;Profesionales de nivel medio en operaciones financieras y administrativas
07;15;BOYACA;15455;MIRAFLORES;36;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15455;MIRAFLORES;49;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15455;MIRAFLORES;58;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15455;MIRAFLORES;74;1;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15455;MIRAFLORES;77;6;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15464;MONGUA;5;1;Total_Mpio_Sect_2d_Jul;Trabajadores de los servicios y vendedores de comercios y mercados
07;15;BOYACA;15469;MONIQUIRA;0;2;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15469;MONIQUIRA;35;2;Total_Mpio_Sect_2d_Jul;Técnicos de la tecnología de la información y las comunicaciones
07;15;BOYACA;15469;MONIQUIRA;74;5;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15469;MONIQUIRA;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15469;MONIQUIRA;81;1;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;15;BOYACA;15491;NOBSA;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15491;NOBSA;23;2;Total_Mpio_Sect_2d_Jul;Profesionales de la enseñanza
07;15;BOYACA;15491;NOBSA;46;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15491;NOBSA;77;3;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15491;NOBSA;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15491;NOBSA;81;2;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;15;BOYACA;15494;NUEVO COLON;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15494;NUEVO COLON;85;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15514;PAEZ;80;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15516;PAIPA;0;3;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15516;PAIPA;35;1;Total_Mpio_Sect_2d_Jul;Técnicos de la tecnología de la información y las comunicaciones
07;15;BOYACA;15516;PAIPA;42;1;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;15;BOYACA;15516;PAIPA;47;3;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15516;PAIPA;53;1;Total_Mpio_Sect_2d_Jul;Trabajadores de los cuidados personales
07;15;BOYACA;15516;PAIPA;61;1;Total_Mpio_Sect_2d_Jul;Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado
07;15;BOYACA;15516;PAIPA;64;4;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15516;PAIPA;71;2;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la construcción excluyendo electricistas
07;15;BOYACA;15516;PAIPA;73;4;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;15;BOYACA;15516;PAIPA;74;2;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15516;PAIPA;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15531;PAUNA;0;2;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15531;PAUNA;85;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15537;PAZ DE RIO;24;1;Total_Mpio_Sect_2d_Jul;Especialistas en organización de la administración publica y de empresas
07;15;BOYACA;15537;PAZ DE RIO;73;1;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;15;BOYACA;15537;PAZ DE RIO;81;2;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;15;BOYACA;15542;PESCA;1;1;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;15;BOYACA;15572;PUERTO BOYACA;0;3;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15572;PUERTO BOYACA;6;3;Total_Mpio_Sect_2d_Jul;Agricultores y trabajadores calificados agropecuarios forestales y pesqueros
07;15;BOYACA;15572;PUERTO BOYACA;7;2;Total_Mpio_Sect_2d_Jul;Oficiales operarios y artesanos de artes mecánicas y de otros oficios
07;15;BOYACA;15572;PUERTO BOYACA;8;2;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones y máquinas y ensambladores
07;15;BOYACA;15572;PUERTO BOYACA;9;106;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;15;BOYACA;15572;PUERTO BOYACA;25;4;Total_Mpio_Sect_2d_Jul;Profesionales de tecnología de la información y las comunicaciones
07;15;BOYACA;15572;PUERTO BOYACA;28;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15572;PUERTO BOYACA;33;12;Total_Mpio_Sect_2d_Jul;Profesionales de nivel medio en operaciones financieras y administrativas
07;15;BOYACA;15572;PUERTO BOYACA;42;37;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;15;BOYACA;15572;PUERTO BOYACA;46;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15572;PUERTO BOYACA;47;9;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15572;PUERTO BOYACA;49;15;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15572;PUERTO BOYACA;58;3;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15572;PUERTO BOYACA;64;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15572;PUERTO BOYACA;71;20;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la construcción excluyendo electricistas
07;15;BOYACA;15572;PUERTO BOYACA;72;4;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la metalurgia la construcción mecánica y afines
07;15;BOYACA;15572;PUERTO BOYACA;74;5;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15572;PUERTO BOYACA;77;11;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15572;PUERTO BOYACA;78;14;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15572;PUERTO BOYACA;80;4;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15572;PUERTO BOYACA;81;2;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;15;BOYACA;15572;PUERTO BOYACA;85;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15572;PUERTO BOYACA;92;1;Total_Mpio_Sect_2d_Jul;Peones agropecuarios pesqueros y forestales
07;15;BOYACA;15600;RAQUIRA;9;1;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;15;BOYACA;15632;SABOYA;74;2;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15632;SABOYA;94;1;Total_Mpio_Sect_2d_Jul;Ayudantes de preparación de alimentos
07;15;BOYACA;15646;SAMACA;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15646;SAMACA;11;1;Total_Mpio_Sect_2d_Jul;Directores ejecutivos personal directivo de la administración pública y miembros del poder ejecutivo y de los cuerpos legislativos
07;15;BOYACA;15646;SAMACA;42;1;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;15;BOYACA;15646;SAMACA;46;9;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15646;SAMACA;63;1;Total_Mpio_Sect_2d_Jul;Trabajadores agropecuarios pescadores cazadores y recolectores de subsistencia
07;15;BOYACA;15646;SAMACA;80;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15667;SAN LUIS DE GACENO;45;4;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15667;SAN LUIS DE GACENO;78;0;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15686;SANTANA;47;5;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15686;SANTANA;78;0;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15690;SANTA MARIA;9;1;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;15;BOYACA;15690;SANTA MARIA;33;1;Total_Mpio_Sect_2d_Jul;Profesionales de nivel medio en operaciones financieras y administrativas
07;15;BOYACA;15690;SANTA MARIA;45;3;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15690;SANTA MARIA;71;2;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la construcción excluyendo electricistas
07;15;BOYACA;15693;SAN ROSA VITERBO;20;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15696;SANTA SOFIA;42;1;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;15;BOYACA;15753;SOATA;64;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15753;SOATA;78;0;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15753;SOATA;84;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15753;SOATA;86;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15755;SOCOTA;46;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15757;SOCHA;73;1;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;15;BOYACA;15757;SOCHA;74;1;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15759;SOGAMOSO;0;21;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15759;SOGAMOSO;1;1;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;15;BOYACA;15759;SOGAMOSO;2;1;Total_Mpio_Sect_2d_Jul;Profesionales científicos e intelectuales
07;15;BOYACA;15759;SOGAMOSO;5;2;Total_Mpio_Sect_2d_Jul;Trabajadores de los servicios y vendedores de comercios y mercados
07;15;BOYACA;15759;SOGAMOSO;20;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;23;9;Total_Mpio_Sect_2d_Jul;Profesionales de la enseñanza
07;15;BOYACA;15759;SOGAMOSO;24;6;Total_Mpio_Sect_2d_Jul;Especialistas en organización de la administración publica y de empresas
07;15;BOYACA;15759;SOGAMOSO;33;1;Total_Mpio_Sect_2d_Jul;Profesionales de nivel medio en operaciones financieras y administrativas
07;15;BOYACA;15759;SOGAMOSO;35;2;Total_Mpio_Sect_2d_Jul;Técnicos de la tecnología de la información y las comunicaciones
07;15;BOYACA;15759;SOGAMOSO;41;2;Total_Mpio_Sect_2d_Jul;Oficinistas
07;15;BOYACA;15759;SOGAMOSO;42;7;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;15;BOYACA;15759;SOGAMOSO;43;1;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;15;BOYACA;15759;SOGAMOSO;45;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;46;12;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;49;8;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;52;2;Total_Mpio_Sect_2d_Jul;Vendedores
07;15;BOYACA;15759;SOGAMOSO;53;1;Total_Mpio_Sect_2d_Jul;Trabajadores de los cuidados personales
07;15;BOYACA;15759;SOGAMOSO;56;2;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;62;2;Total_Mpio_Sect_2d_Jul;Trabajadores forestales calificados pescadores y cazadores
07;15;BOYACA;15759;SOGAMOSO;64;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;69;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;71;7;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la construcción excluyendo electricistas
07;15;BOYACA;15759;SOGAMOSO;73;7;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;15;BOYACA;15759;SOGAMOSO;74;17;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;15;BOYACA;15759;SOGAMOSO;78;7;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;79;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;80;6;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;81;1;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;15;BOYACA;15759;SOGAMOSO;82;0;Total_Mpio_Sect_2d_Jul;Ensambladores
07;15;BOYACA;15759;SOGAMOSO;84;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;85;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;86;8;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15759;SOGAMOSO;92;2;Total_Mpio_Sect_2d_Jul;Peones agropecuarios pesqueros y forestales
07;15;BOYACA;15759;SOGAMOSO;94;2;Total_Mpio_Sect_2d_Jul;Ayudantes de preparación de alimentos
07;15;BOYACA;15763;SOTAQUIRA;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15763;SOTAQUIRA;10;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15763;SOTAQUIRA;47;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15763;SOTAQUIRA;84;1;Total_Mpio_Sect_2d_Jul;No existe
07;15;BOYACA;15764;SORACA;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;15;BOYACA;15764;SORACA;9;1;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;15;BOYACA;15776;SUTAMARCHAN;1;1;Total_Mpio_Sect_2d_Jul;Directores y gerentes
